poi_id,category,inflow,outflow,demand,inflow_per_hour,outflow_per_hour,demand_per_hour,demand_ratio
793,commercial,0.013110764105962212,0.013110764105962212,0.013110764105962212,0.0029096135819786234,0.0029096135819786234,0.0029096135819786234,0.22192555355591598
794,commercial,0.0021488592048326703,0.0021488592048326703,0.0021488592048326703,0.0004768867685826435,0.0004768867685826435,0.0004768867685826435,0.22192555346959209
795,commercial,0.001341427194833573,0.001341427194833573,0.001341427194833573,0.00029769697279115727,0.00029769697279115727,0.00029769697279115727,0.22192555340744088
796,commercial,0.1593617137378127,0.1593617137378127,0.1593617137378127,0.03536643653958264,0.03536643653958264,0.03536643653958264,0.22192555357146054
797,commercial,0.16211847996478027,0.16211847996478027,0.16211847996478027,0.03597823341057328,0.03597823341057328,0.03597823341057328,0.22192555357148375
798,commercial,0.01203570726189717,0.01203570726189717,0.01203570726189717,0.0026710309967373836,0.0026710309967373836,0.0026710309967373836,0.22192555355441798
799,commercial,0.0028078784399517102,0.0028078784399517102,0.0028078784399517102,0.0006231399771514515,0.0006231399771514515,0.0006231399771514515,0.22192555349377685
800,commercial,3.7414589104235647,3.014091621608251,3.7414589104235647,0.8147457959070172,0.6869632592515512,0.8147457959070172,0.21776152442485686
801,commercial,0.3942439362423853,0.3942439362423853,0.3942439362423853,0.08749280379333194,0.08749280379333194,0.08749280379333194,0.22192555357229013
802,commercial,0.08568015469365572,0.08568015469365572,0.08568015469365572,0.019014615760597146,0.019014615760597146,0.019014615760597146,0.2219255535702619
803,commercial,0.005579742294920165,0.005579742294920165,0.005579742294920165,0.001238287397593864,0.001238287397593864,0.001238287397593864,0.22192555353305182
804,commercial,0.006349731618907555,0.006349731618907555,0.006349731618907555,0.0014091677045650955,0.0014091677045650955,0.0014091677045650955,0.22192555353790075
805,commercial,0.001479662871272148,0.001479662871272148,0.001479662871272148,0.00032837500180822837,0.00032837500180822837,0.00032837500180822837,0.22192555342284195
806,commercial,0.0016728444269587448,0.0016728444269587448,0.0016728444269587448,0.00037124692549412913,0.00037124692549412913,0.00037124692549412913,0.2219255534402179
807,commercial,0.3715335255769681,0.3715335255769681,0.3715335255769681,0.08245278333454245,0.08245278333454245,0.08245278333454245,0.22192555357225585
808,commercial,0.0397470133493829,0.0397470133493829,0.0397470133493829,0.008820877940429246,0.008820877940429246,0.008820877940429246,0.22192555356726623
809,commercial,1.5930462867083837,2.3312094798782446,2.3312094798782446,0.3312545289156471,0.5615878565025859,0.5615878565025859,0.24089978243039567
810,commercial,0.002195975453599563,0.002195975453599563,0.002195975453599563,0.00048734306817246436,0.00048734306817246436,0.00048734306817246436,0.22192555347178575
811,commercial,0.002091593763198918,0.002091593763198918,0.002091593763198918,0.00046417810374749284,0.00046417810374749284,0.00046417810374749284,0.22192555346677154
812,commercial,0.0024532743562477744,0.0024532743562477744,0.0024532743562477744,0.0005444442695763779,0.0005444442695763779,0.0005444442695763779,0.22192555348239446
813,commercial,1.145729251141045,1.281178621782458,1.281178621782458,0.25037406028756726,0.29021610939054737,0.29021610939054737,0.22652275370201974
814,commercial,0.6268293107728375,0.7007418293298484,0.7007418293298484,0.1369853471031088,0.1587265052917977,0.1587265052917977,0.2265121028144825
815,commercial,0.37687536244004366,0.23804847088312575,0.37687536244004366,0.09183256517622501,0.04733321686396389,0.09183256517622501,0.2436682636440338
