poi_id,inflow,outflow,demand,category,lat,lon
536,0.007346192034600246,0.007346192034600246,0.007346192034600246,residential,55.97780416333333,-3.211194153333333
537,0.002166047523265246,0.002166047523265246,0.002166047523265246,residential,55.97660125,-3.211028825
538,0.3044620821094459,0.2557077962869757,0.3044620821094459,residential,55.920743755000004,-3.142349241
539,0.017924858995676123,0.017924858995676123,0.017924858995676123,residential,55.92498354666666,-3.321974429166666
540,0.0122271500299382,0.0122271500299382,0.0122271500299382,residential,55.97974672555556,-3.215178404111111
541,0.343774454801813,0.3556430262863903,0.3556430262863903,residential,55.971664255714295,-3.307316104285714
542,0.005723555763273562,0.005723555763273562,0.005723555763273562,residential,55.97271044,-3.304359074
543,0.0047549545387883495,0.0047549545387883495,0.0047549545387883495,residential,55.93143316,-3.156899911
544,0.028637957049457003,0.028637957049457003,0.028637957049457003,residential,55.88273620933333,-3.1247205351333336
545,0.0033330126532807973,0.0033330126532807973,0.0033330126532807973,residential,55.88133172,-3.139747358
546,0.1976557243061591,0.1976557243061591,0.1976557243061591,residential,55.8844501614433,-3.081875001402062
547,0.0351901306132111,0.0351901306132111,0.0351901306132111,residential,55.95412249799999,-3.3007821083000004
548,3.9173898422765143,3.3629939973128544,3.9173898422765143,residential,55.97895949,-3.300853126
549,4.689188142223259,4.02600023453558,4.689188142223259,residential,55.97965611,-3.302102416
550,0.012698571050596734,0.012698571050596734,0.012698571050596734,residential,55.92724764,-3.2684963472499997
551,0.1128680112774996,0.1128680112774996,0.1128680112774996,residential,55.931548680441175,-3.2462599474705875
552,0.007816141513196711,0.01056959862623849,0.01056959862623849,residential,55.926934758333324,-3.2511887303333338
553,0.2150099211665451,0.2150099211665451,0.2150099211665451,residential,55.86548049337748,-3.1003974275695363
554,0.1036653468145468,0.13619953714408456,0.13619953714408456,residential,55.9091297,-3.332449479
555,0.07916938084009169,0.07916938084009169,0.07916938084009169,residential,55.87096590828572,-3.059184998085714
556,0.0014686421767198586,0.0014686421767198586,0.0014686421767198586,residential,55.96553525,-3.291955212
557,0.07138016043905168,0.07375483294061203,0.07375483294061203,residential,55.96803091,-3.308557813
558,1.222475961952387,1.2680938490881701,1.2680938490881701,residential,55.969609027999994,-3.3087039704999994
559,0.009612235023034824,0.009612235023034824,0.009612235023034824,residential,55.90185022,-3.265406669
560,0.006822400194374075,0.006822400194374075,0.006822400194374075,residential,55.90162124,-3.26891050975
561,0.011623752938693855,0.011623752938693855,0.011623752938693855,residential,55.90324653,-3.268285337
562,0.0422091525753389,0.0422091525753389,0.0422091525753389,residential,55.90413731578946,-3.228107013631579
563,0.07313075164800129,0.07313075164800129,0.07313075164800129,residential,55.90488754611111,-3.235733497055555
564,0.0507797709730999,0.0507797709730999,0.0507797709730999,residential,55.90747170038462,-3.2222085918461536
565,0.0037991990467577323,0.0037991990467577323,0.0037991990467577323,residential,55.90238442,-3.286901059
566,0.006726429192955039,0.006726429192955039,0.006726429192955039,residential,55.899934523333336,-3.294050192666667
567,0.0016236075985840911,0.0016236075985840911,0.0016236075985840911,residential,55.89911216,-3.298195171
568,0.5903557079231228,0.5903557079231228,0.5903557079231228,residential,55.922565186,-3.2495905848999995
569,0.1461598523873425,0.1461598523873425,0.1461598523873425,residential,55.96671914771429,-3.242193913571429
570,0.009892990231556644,0.009892990231556644,0.009892990231556644,residential,55.930423923333336,-3.2526222610000004
571,0.0066935304754448255,0.0066935304754448255,0.0066935304754448255,residential,55.91772354799999,-3.2256787162
572,0.3010668221268461,0.3010668221268461,0.3010668221268461,residential,55.917733050950226,-3.259906927131222
573,0.0423671126292825,0.0423671126292825,0.0423671126292825,residential,55.93001672625,-3.2585832034375
574,0.0035539558042228915,0.0035539558042228915,0.0035539558042228915,residential,55.89739076,-3.204313234
575,0.2080111019885364,0.2080111019885364,0.2080111019885364,residential,55.88039267405797,-3.0735944671449276
576,0.1674644606729192,0.1674644606729192,0.1674644606729192,residential,55.87716080453125,-3.078082676203125
577,1.2624857604069923,1.2976232480705596,1.2976232480705596,residential,55.93283055346153,-3.0683060755769227
578,0.06108809548398535,0.06108809548398535,0.06108809548398535,residential,55.910363258000004,-3.2294303001999998
